Percent_Thrombolysis_(median),Percent_Thrombolysis_(low_5%),Percent_Thrombolysis_(high_95%),Percent_Thrombolysis_(mean),Percent_Thrombolysis_(stdev),Percent_Thrombolysis_(95ci),Baseline_good_outcomes_per_1000_patients_(median),Baseline_good_outcomes_per_1000_patients_(low_5%),Baseline_good_outcomes_per_1000_patients_(high_95%),Baseline_good_outcomes_per_1000_patients_(mean),Baseline_good_outcomes_per_1000_patients_(stdev),Baseline_good_outcomes_per_1000_patients_(95ci),Additional_good_outcomes_per_1000_patients_(median),Additional_good_outcomes_per_1000_patients_(low_5%),Additional_good_outcomes_per_1000_patients_(high_95%),Additional_good_outcomes_per_1000_patients_(mean),Additional_good_outcomes_per_1000_patients_(stdev),Additional_good_outcomes_per_1000_patients_(95ci),Onset_to_needle_(mean),Onset_to_puncture_(mean),stroke_team,scenario
8.539326,6.505618,11.685393,8.696629,1.444918,0.283199,316.853933,278.651685,350.786517,315.775281,21.986541,4.309283,6.741573,2.247191,11.235955,6.47191,3.589258,0.703482,144.116331,,107,speed
9.438202,8.078652,12.359551,9.694382,1.290328,0.2529,313.483146,292.022472,352.808989,317.235955,19.554214,3.832556,6.741573,2.247191,15.730337,7.820225,4.046205,0.793042,142.18325,,107,speed_benchmark
24.719101,21.550562,27.426966,24.480899,1.908628,0.374084,319.101124,292.022472,346.292135,318.988764,17.254721,3.381863,20.224719,8.988764,31.460674,20.292135,6.935176,1.35927,142.491239,,107,speed_onset
27.640449,24.719101,31.685393,27.85618,2.004592,0.392893,315.730337,276.404494,344.157303,314.764045,21.649354,4.243195,22.47191,11.235955,36.067416,23.438202,7.613933,1.492303,142.943693,,107,speed_onset_benchmark
11.435523,9.002433,13.625304,11.36983,1.394,0.273219,323.600973,284.549878,357.907543,322.238443,22.741258,4.457205,7.29927,2.43309,14.720195,7.688564,4.465288,0.87518,167.903421,,108,base
12.652068,10.206813,15.815085,12.89781,1.653277,0.324036,316.301703,296.836983,355.352798,321.36253,19.016189,3.727105,7.29927,2.43309,17.03163,8.880779,4.592764,0.900165,166.128935,,108,benchmark
21.654501,18.479319,24.586375,21.527981,1.961919,0.384529,321.167883,284.549878,350.486618,320.486618,19.120929,3.747633,14.59854,4.86618,26.76399,14.622871,6.40004,1.254385,167.472137,,108,onset
23.722628,21.155718,26.76399,23.746959,1.817142,0.356153,326.034063,289.294404,352.798054,324.428224,20.209935,3.961075,17.03163,7.177616,26.76399,16.180049,6.247612,1.224509,167.626164,,108,onset_benchmark
11.678832,9.73236,13.394161,11.652068,1.27435,0.249768,321.167883,284.671533,352.798054,320.997567,22.119935,4.335428,7.29927,2.43309,17.03163,8.880779,4.406717,0.863701,152.459931,,108,speed
13.381995,10.462287,16.313869,13.291971,1.869581,0.366431,321.167883,284.549878,352.919708,320.024331,21.818352,4.276318,9.73236,2.43309,17.153285,9.440389,5.1675,1.012811,150.34018,,108,speed_benchmark
21.89781,19.46472,25.304136,21.956204,1.637149,0.320875,323.600973,287.104623,355.474453,321.89781,20.698967,4.056923,17.03163,9.610706,26.76399,16.447689,5.154059,1.010177,151.910826,,108,speed_onset
24.817518,21.654501,28.004866,24.622871,2.012329,0.394409,321.167883,287.104623,350.486618,321.824818,19.424296,3.807092,19.46472,7.29927,29.19708,18.6618,6.951457,1.36246,151.40987,,108,speed_onset_benchmark
4.201681,1.680672,6.764706,3.915966,1.694283,0.332073,344.537815,268.907563,411.764706,339.495798,44.370057,8.696371,0.0,0.0,8.403361,0.92437,2.642572,0.517935,161.829406,,109,base
4.621849,1.680672,7.605042,4.554622,1.93028,0.378328,352.941176,285.294118,412.184874,347.647059,40.286147,7.89594,0.0,0.0,8.403361,1.260504,3.015717,0.59107,161.5007,,109,benchmark
9.243697,5.882353,14.285714,9.504202,2.563641,0.502464,327.731092,260.504202,394.957983,332.521008,41.448581,8.123773,0.0,0.0,8.403361,1.596639,3.521967,0.690293,155.725481,,109,onset
12.605042,6.722689,16.806723,12.042017,3.00281,0.58854,327.731092,252.10084,386.97479,323.193277,43.6965,8.564357,0.0,0.0,8.403361,2.10084,4.5285,0.88757,159.827682,,109,onset_benchmark
4.201681,1.680672,7.563025,4.445378,1.824329,0.357562,344.537815,285.714286,404.621849,345.378151,40.42481,7.923117,0.0,0.0,8.403361,1.008403,2.744526,0.537917,154.586451,,109,speed
5.882353,2.521008,9.243697,5.453782,1.989656,0.389965,344.537815,285.294118,395.798319,342.605042,41.954882,8.223006,0.0,0.0,8.403361,1.176471,3.382499,0.662958,152.692809,,109,speed_benchmark
12.605042,8.361345,16.806723,12.630252,2.714355,0.532004,319.327731,252.10084,378.151261,316.302521,41.194223,8.073919,0.0,0.0,8.403361,2.016807,3.982931,0.78064,149.582643,,109,speed_onset
15.12605,11.722689,20.168067,15.201681,3.035978,0.595041,302.521008,226.890756,370.588235,301.764706,45.951028,9.006236,0.0,0.0,8.403361,1.932773,4.112456,0.806026,147.146656,,109,speed_onset_benchmark
12.224939,9.779951,14.437653,12.288509,1.502224,0.29443,327.628362,290.953545,356.968215,326.992665,19.175233,3.758277,9.779951,2.322738,17.114914,8.801956,4.544354,0.890677,159.03518,,110,base
20.293399,16.381418,23.227384,20.08313,1.999655,0.391925,322.738386,288.386308,354.523227,323.031785,22.733141,4.455614,14.669927,7.334963,24.449878,15.036675,5.714225,1.119968,160.561357,,110,benchmark
13.691932,10.513447,15.892421,13.618582,1.537535,0.301351,323.96088,290.831296,352.444988,322.640587,19.972072,3.914454,9.779951,2.444988,17.114914,9.9022,4.495928,0.881186,159.261297,,110,onset
22.249389,19.559902,25.427873,22.459658,1.946403,0.381488,323.96088,295.721271,352.07824,324.180929,18.141154,3.555601,17.114914,7.334963,29.339853,17.090465,6.971951,1.366477,160.81063,,110,onset_benchmark
12.224939,9.779951,14.92665,12.224939,1.535767,0.301005,322.738386,290.953545,364.303178,325.110024,21.947065,4.301546,9.779951,2.444988,19.559902,10.317848,5.149564,1.009296,148.616647,,110,speed
20.0489,17.347188,22.518337,19.997555,1.731413,0.339351,322.738386,300.488998,364.547677,326.968215,22.068885,4.325422,14.669927,7.334963,24.572127,15.525672,5.818938,1.140491,149.01953,,110,speed_benchmark
13.447433,10.757946,15.892421,13.398533,1.652069,0.3238,327.628362,288.508557,364.547677,328.557457,22.943336,4.496811,9.779951,2.444988,17.114914,10.0,4.727934,0.926658,148.440854,,110,speed_onset
22.616137,19.303178,25.929095,22.493888,2.09001,0.409634,322.738386,288.508557,354.645477,322.493888,20.712911,4.059656,17.114914,7.212714,29.339853,17.97066,7.108156,1.393173,148.150232,,110,speed_onset_benchmark
11.731844,10.055866,14.1527,11.886406,1.321567,0.259022,344.506518,312.756052,370.763501,344.562384,18.714768,3.668027,9.310987,3.724395,16.759777,9.571695,4.109128,0.805374,148.261345,,111,base
15.828678,13.77095,18.621974,15.972067,1.460037,0.286162,344.506518,316.480447,376.163873,345.959032,18.973379,3.718714,11.173184,5.586592,20.577281,12.625698,4.409783,0.864302,150.587928,,111,benchmark
16.666667,14.134078,18.994413,16.638734,1.570203,0.307754,342.64432,305.307263,370.670391,340.744879,20.385574,3.995499,13.035382,5.586592,20.577281,13.333333,4.827948,0.94626,150.203498,,111,onset
22.718808,19.925512,24.953445,22.52514,1.541736,0.302175,344.506518,320.297952,376.256983,346.070764,18.619566,3.649368,18.621974,9.310987,26.070764,17.802607,5.202316,1.019635,150.667595,,111,onset_benchmark
11.824953,9.869646,14.357542,11.860335,1.420353,0.278384,346.368715,316.387337,383.612663,347.597765,18.7162,3.668308,7.44879,3.724395,16.759777,8.86406,4.058522,0.795456,144.985497,,111,speed
15.176909,13.39851,17.886406,15.417132,1.477314,0.289548,341.713222,314.52514,370.763501,342.290503,19.221205,3.767287,11.173184,5.586592,18.621974,11.824953,4.602524,0.902078,146.092806,,111,speed_benchmark
16.201117,13.780261,18.435754,16.271881,1.337565,0.262158,346.368715,312.756052,378.212291,344.916201,20.552594,4.028234,13.035382,7.44879,20.484171,13.01676,4.130172,0.809499,145.803432,,111,speed_onset
22.160149,19.916201,24.767225,22.294227,1.590309,0.311695,347.299814,318.342644,378.026071,346.648045,19.125622,3.748553,18.621974,11.173184,28.026071,19.180633,5.795854,1.135966,147.107891,,111,speed_onset_benchmark
11.923077,9.615385,15.019231,12.165385,1.883156,0.369092,323.076923,284.423077,369.230769,324.576923,26.06236,5.108129,7.692308,0.0,19.230769,8.038462,5.550637,1.087905,163.458696,,112,base
13.846154,10.769231,16.923077,13.930769,1.940927,0.380415,321.153846,284.615385,361.538462,322.230769,25.268743,4.952583,7.692308,0.0,19.230769,9.269231,6.539376,1.281694,166.57873,,112,benchmark
20.769231,17.288462,25.0,20.976923,2.357289,0.46202,323.076923,265.0,369.423077,321.115385,29.048089,5.693321,15.384615,3.846154,23.269231,15.538462,6.782215,1.32929,167.148022,,112,onset
25.0,21.884615,29.653846,25.126923,2.514708,0.492874,323.076923,276.923077,369.230769,323.115385,26.259983,5.146862,19.230769,7.5,30.769231,18.115385,8.205401,1.608229,168.213781,,112,onset_benchmark
12.307692,8.846154,15.769231,12.276923,2.043019,0.400424,328.846154,292.307692,361.730769,328.346154,22.517534,4.413356,7.692308,0.0,15.576923,7.769231,5.185577,1.016354,153.634232,,112,speed
14.807692,10.769231,18.076923,14.726923,2.36101,0.462749,319.230769,276.923077,357.692308,319.923077,25.450222,4.988152,7.692308,0.0,19.230769,9.307692,5.942867,1.164781,153.63611,,112,speed_benchmark
21.923077,18.076923,25.769231,22.065385,2.467683,0.483657,323.076923,272.884615,353.846154,320.076923,24.46963,4.795959,15.384615,3.846154,26.923077,16.269231,7.900353,1.548441,156.699358,,112,speed_onset
25.961538,22.288462,30.480769,26.292308,2.783461,0.545548,315.384615,280.769231,365.576923,321.076923,26.094361,5.114401,19.230769,7.692308,30.769231,19.230769,7.827102,1.534084,155.9952,,112,speed_onset_benchmark
10.654685,9.36457,12.451861,10.77792,1.012252,0.198398,337.612323,308.023107,356.931964,336.200257,15.661019,3.069503,7.702182,2.567394,11.617458,7.702182,2.925004,0.57329,152.218997,,113,base
11.874198,10.513479,13.992298,11.979461,1.06043,0.20784,332.477535,309.306804,354.428755,331.193838,14.072846,2.758227,7.702182,5.134788,12.83697,8.613607,2.880824,0.564631,152.220776,,113,benchmark
20.603338,18.356868,22.612323,20.486521,1.319642,0.258645,333.119384,309.370988,359.499358,333.286264,16.732045,3.279421,15.404365,8.985879,25.673941,15.442875,5.00828,0.981605,153.238758,,113,onset
22.464698,20.141207,24.396662,22.392811,1.471276,0.288365,333.761232,308.023107,356.931964,333.465982,15.895591,3.115479,16.046213,8.985879,23.170732,16.534018,4.398987,0.862186,152.845926,,113,onset_benchmark
11.168164,9.2362,12.451861,11.062901,1.148374,0.225077,335.686778,313.029525,362.130937,336.572529,16.473425,3.228732,8.985879,3.851091,14.120668,8.754814,3.385937,0.663632,135.398922,,113,speed
12.323492,10.776637,14.120668,12.446727,1.087712,0.213188,336.328626,309.370988,356.996149,334.711168,15.566267,3.050932,10.269576,3.851091,15.404365,9.794608,3.367575,0.660033,135.311751,,113,speed_benchmark
21.181001,19.242619,23.626444,21.204108,1.547055,0.303217,334.403081,306.739409,363.414634,334.801027,17.251279,3.381189,17.971759,8.985879,25.738126,18.215661,5.22698,1.024469,135.409578,,113,speed_onset
23.748395,21.181001,25.680359,23.649551,1.423964,0.279092,336.328626,311.938383,362.002567,336.033376,15.380417,3.014506,20.539153,11.489089,28.30552,20.29525,5.185416,1.016323,136.393001,,113,speed_onset_benchmark
13.251366,10.642077,15.587432,13.303279,1.651578,0.323703,322.404372,286.748634,357.923497,321.885246,22.114105,4.334285,5.464481,2.73224,16.393443,7.868852,4.744791,0.929962,173.067523,,114,base
23.497268,20.478142,27.882514,23.691257,2.255503,0.442071,321.038251,286.885246,358.196721,319.754098,22.61233,4.431935,13.661202,5.464481,24.590164,15.10929,6.170329,1.209362,175.255778,,114,benchmark
14.344262,11.461749,17.5,14.377049,1.900815,0.372553,323.770492,289.480874,368.852459,326.229508,23.092579,4.526062,8.196721,2.73224,16.393443,8.032787,4.197347,0.822665,172.346904,,114,onset
25.68306,21.584699,29.234973,25.546448,2.299933,0.450779,322.404372,292.213115,368.852459,325.054645,22.818145,4.472274,16.393443,5.464481,27.322404,16.120219,6.776571,1.328183,175.562701,,114,onset_benchmark
13.251366,11.188525,16.953552,13.590164,1.85863,0.364285,323.770492,286.748634,360.928962,323.989071,23.873446,4.679109,8.196721,0.0,16.393443,8.196721,4.92753,0.965778,167.596162,,114,speed
23.770492,20.218579,28.415301,23.967213,2.399286,0.470251,322.404372,284.016393,355.191257,322.568306,22.616881,4.432827,16.393443,5.464481,27.459016,16.038251,6.711216,1.315374,168.81778,,114,speed_benchmark
14.20765,11.174863,16.666667,14.101093,1.771501,0.347208,319.672131,289.480874,358.196721,321.666667,20.640223,4.045409,8.196721,2.595628,16.530055,8.52459,5.286042,1.036045,168.021441,,114,speed_onset
24.863388,21.584699,28.702186,25.20765,2.129038,0.417284,325.136612,294.945355,366.120219,326.065574,22.166979,4.344648,19.125683,8.196721,30.191257,18.306011,6.731914,1.319431,169.813543,,114,speed_onset_benchmark
17.329545,14.488636,19.900568,17.25,1.742424,0.341509,346.590909,309.659091,383.522727,348.238636,22.457289,4.401548,11.363636,5.681818,22.727273,12.670455,5.438728,1.065971,176.616081,,115,base
27.840909,24.133523,31.264205,27.914773,2.281899,0.447244,352.272727,312.215909,392.045455,353.409091,24.568178,4.815274,19.886364,8.522727,28.409091,19.715909,6.862279,1.344982,177.729774,,115,benchmark
17.045455,14.204545,19.886364,17.318182,1.848155,0.362232,350.852273,312.357955,389.630682,350.625,24.508975,4.803671,11.363636,2.840909,19.886364,11.079545,5.115549,1.002629,178.29163,,115,onset
28.125,24.715909,31.832386,28.147727,2.058802,0.403518,350.852273,312.5,383.522727,348.721591,21.988447,4.309656,19.886364,8.522727,31.392045,19.801136,7.612846,1.49209,176.639259,,115,onset_benchmark
17.897727,15.042614,21.306818,18.0625,1.874548,0.367405,355.113636,315.198864,397.727273,353.238636,25.893628,5.075058,14.204545,5.539773,25.568182,13.721591,6.295164,1.233829,168.106331,,115,speed
29.261364,26.136364,33.238636,29.539773,2.222668,0.435635,349.431818,306.818182,380.681818,347.414773,22.7068,4.450451,22.727273,11.363636,36.931818,22.869318,8.492783,1.664555,168.396734,,115,speed_benchmark
18.323864,15.056818,20.767045,18.255682,1.781997,0.349265,352.272727,309.659091,386.505682,350.539773,24.49139,4.800224,14.204545,5.681818,22.727273,13.920455,5.955036,1.167166,168.109844,,115,speed_onset
29.545455,26.690341,33.536932,29.849432,2.325649,0.455819,349.431818,303.835227,383.664773,346.022727,25.197225,4.938565,22.727273,11.221591,34.232955,22.1875,8.163087,1.599936,167.807556,,115,speed_onset_benchmark
16.4,12.78,21.2,16.684,2.457424,0.481646,350.0,308.0,400.2,351.92,28.494791,5.584876,8.0,0.0,20.2,10.24,6.262152,1.227359,177.530238,,116,base
20.0,16.0,23.6,20.052,2.411189,0.472584,350.0,307.8,392.0,350.64,27.403281,5.370944,16.0,7.8,28.0,16.04,7.357975,1.442137,175.267439,,116,benchmark
18.0,13.6,21.62,17.772,2.607374,0.511036,352.0,304.0,396.0,350.84,27.813491,5.451344,12.0,0.0,24.0,11.8,7.355339,1.44162,177.441734,,116,onset
22.0,18.4,25.6,21.996,2.34585,0.459778,344.0,303.8,392.2,347.8,26.662879,5.225828,16.0,4.0,28.0,15.6,7.595852,1.48876,178.047347,,116,onset_benchmark
16.4,13.6,20.82,16.788,2.265921,0.444112,348.0,304.0,400.0,348.92,29.546635,5.791034,12.0,4.0,24.0,13.68,6.873871,1.347254,167.276214,,116,speed
20.8,16.8,24.8,20.612,2.427755,0.475831,348.0,307.6,396.8,348.68,33.180522,6.503263,12.0,4.0,28.0,14.48,7.231357,1.41732,168.270368,,116,speed_benchmark
18.8,14.4,21.6,18.444,2.247617,0.440525,356.0,303.4,388.4,351.68,27.716778,5.432389,12.0,4.0,24.2,13.44,7.158127,1.402967,168.938628,,116,speed_onset
22.8,17.98,27.2,22.74,2.648041,0.519007,350.0,308.0,384.2,347.92,25.400103,4.978329,16.0,4.0,28.0,16.04,7.510155,1.471963,167.522393,,116,speed_onset_benchmark
8.823529,5.882353,14.754902,9.813725,2.980509,0.584169,377.45098,323.529412,450.980392,382.156863,40.768904,7.990558,9.803922,0.0,19.607843,8.137255,7.511171,1.472163,174.511364,,117,base
12.745098,7.843137,17.647059,13.058824,3.28244,0.643346,372.54902,303.921569,441.176471,375.588235,43.481919,8.522299,9.803922,0.0,19.607843,9.313725,8.743947,1.713782,177.035747,,117,benchmark
18.627451,12.745098,23.578431,18.519608,3.34402,0.655416,377.45098,323.039216,450.980392,381.764706,41.543601,8.142396,9.803922,0.0,29.411765,13.72549,11.490838,2.252163,173.590071,,117,onset
25.490196,18.578431,31.421569,25.058824,4.275293,0.837942,367.647059,274.509804,431.862745,368.137255,48.157904,9.438776,19.607843,0.0,49.019608,22.254902,16.061503,3.147997,173.55478,,117,onset_benchmark
9.803922,5.882353,13.77451,9.990196,3.11494,0.610517,377.45098,293.627451,451.470588,376.470588,50.415845,9.881324,9.803922,0.0,29.411765,8.039216,8.744502,1.713891,167.427781,,117,speed
12.745098,7.843137,17.696078,13.215686,3.2575,0.638458,372.54902,293.627451,451.470588,376.27451,47.085636,9.228615,9.803922,0.0,29.411765,10.490196,11.082677,2.172165,170.963295,,117,speed_benchmark
18.627451,12.745098,23.529412,18.029412,3.201629,0.627508,372.54902,294.117647,441.666667,370.490196,46.765255,9.165822,9.803922,0.0,29.411765,14.019608,10.35817,2.030164,169.841345,,117,speed_onset
25.490196,17.598039,33.333333,24.980392,4.666519,0.914621,372.54902,294.117647,441.666667,370.980392,42.328433,8.296221,19.607843,0.0,49.019608,21.078431,13.173624,2.581983,170.836892,,117,speed_onset_benchmark
13.903743,12.121212,16.051693,13.969697,1.182847,0.231834,319.073084,292.245989,349.376114,318.645276,17.213655,3.373814,8.912656,1.782531,17.914439,8.573975,4.593366,0.900283,175.20312,,118,base
16.57754,14.242424,18.903743,16.58467,1.496297,0.293269,316.399287,286.987522,345.811052,316.417112,17.819,3.49246,10.695187,5.347594,17.914439,11.176471,4.215613,0.826245,175.701401,,118,benchmark
18.360071,16.024955,20.320856,18.383244,1.503942,0.294767,317.290553,294.117647,340.552585,318.573975,13.84939,2.714431,10.695187,5.347594,19.607843,11.996435,4.587493,0.899132,174.837801,,118,onset
22.459893,19.607843,24.955437,22.465241,1.606868,0.31494,318.181818,288.5918,345.900178,317.860963,19.820107,3.88467,14.26025,7.040998,23.172906,14.331551,5.43345,1.064937,175.908003,,118,onset_benchmark
14.438503,12.112299,16.399287,14.411765,1.356678,0.265904,319.073084,292.156863,345.811052,318.663102,15.900821,3.116504,10.695187,3.565062,19.607843,10.017825,4.600941,0.901768,160.43395,,118,speed
17.379679,14.795009,20.151515,17.447415,1.580856,0.309842,319.073084,283.42246,346.078431,318.128342,19.041422,3.73205,10.695187,5.347594,19.607843,11.639929,4.096689,0.802936,160.00326,,118,speed_benchmark
19.073084,16.746881,21.755793,19.188948,1.666467,0.326621,319.073084,288.680927,347.682709,317.98574,19.194929,3.762137,14.26025,7.040998,23.172906,14.652406,4.923104,0.964911,158.396101,,118,speed_onset
22.994652,20.677362,25.508021,23.146168,1.557559,0.305276,317.290553,295.811052,342.424242,318.092692,15.87561,3.111562,16.042781,8.912656,28.609626,16.417112,5.756831,1.128318,159.443861,,118,speed_onset_benchmark
19.148936,14.184397,23.439716,18.716312,3.032336,0.594327,304.964539,247.87234,368.794326,304.964539,37.092629,7.270022,14.184397,0.0,28.723404,13.687943,9.78657,1.918132,148.020237,,119,base
21.631206,16.312057,26.950355,21.64539,3.278041,0.642484,304.964539,241.134752,375.886525,305.886525,38.68377,7.58188,14.184397,0.0,42.553191,18.58156,11.21511,2.198121,146.274149,,119,benchmark
23.049645,18.439716,27.659574,23.191489,2.903264,0.569029,304.964539,248.22695,361.702128,303.333333,35.048174,6.869316,21.276596,0.0,35.460993,17.163121,10.958479,2.147822,146.310857,,119,onset
26.241135,21.241135,31.241135,26.539007,3.363264,0.659188,312.056738,255.319149,354.964539,306.382979,32.241564,6.31923,21.276596,7.092199,42.553191,20.921986,10.827648,2.12218,145.19209,,119,onset_benchmark
